modulo;arquivo_origem;data_extracao;id_compra;numero_processo;numero_compra;numero_controle_pncp;uasg_codigo;uasg_nome;uasg_sigla;modalidade_codigo;modalidade_nome;lei_14133;amparo_legal;modo_disputa;situacao;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;data_publicacao;data_abertura_proposta;data_encerramento_proposta;data_alteracao
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000032020;23347.001105.2020-12;00003/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Por se tratar de compra de pequeno valor e pela especificidade do objeto.;ANA LUCIA CABRAL;Diretora Geral em Exercício;;;7650,00;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000012020;23347.024362.2019-99;00001/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 17º da Lei nº 12.512 de 14/10/2011.;;;Dispensa de procedimento licitatório com base no art. 17 da Lei nº 12.512/2011.;SUZY TAKAYA;Tecnóloga em Gestão Pública;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;55136,00;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844807000022020;23347.007500.2020-17;00002/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Necessidade da Administração capacitar seus servidores que atuem direta e indiretamente na gestão de contratos.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;15984,00;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000072020;23347.008446.2020-19;00007/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Justifica-se pela necessidade de atender as necessidades nutricionais dos estudantes em período de pandemia de coronavírus.;ANA LUCIA CABRAL;Ordenadora de Despesas Substituta;;;18153,22;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000062020;23347.007956.2020-79;00006/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Necessidade de garantir a segurança alimentar e nutricional dos estudantes em período de pandemia de coronavírus.;MARCILIO MOTA DE DEUS SOUZA;Coordenador de Materiais;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;15725,14;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000082020;23347.009198.2020-23;00008/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A compra amolda-se a hipótese de dispensa de licitação disposta no art. 24, II, da lei nº 8.666/93;FRANCIELE FANAIA DE OLIVEIRA;Tecnóloga em Gestão Pública;;;3417,45;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000092020;23347.009198.2020;00009/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A compra é de pequeno valor e portanto, amolda-se a hipótese do art. 24, II, da lei nº 8.666/93;HILDA RIBEIRO ROMERO;Ordenadora de Despesa;;;3417,45;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000112020;23347.008802.2020-02;00011/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso I da Lei nº 8.666 de 21/06/1993.;;;Urgência na manutenção da subestação em razão de já estarem ocorrendo inconsistências na rede elétrica da unidade.;MARCILIO MOTA DE DEUS SOUZA;Coordenação de Materiais;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;22218,80;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000122020;23347.009648.2020-88;00012/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido à natureza do objeto.;MARCILIO MOTA DE DEUS SOUZA;Coordenação de Materiais;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;19260,00;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000102020;23347.009195.2020-90;00010/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;3017,08;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000132020;23347.010336.2020-17;00013/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;10994,68;;;;;08/04/2024
LEGADO;dispensa_AQ_2020_p1.json;2026-03-11 11:46:49;15844806000142020;23347.012899.2020-40;00014/2020;;158448;IFMS CAMPUS AQUIDAUANA;AQ;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 50.000,00;SUZY TAKAYA;Tecnóloga em Gestão Pública;;;944,29;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000022016;23347.000184.2016-68;00002/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de equipamento para uso imediato devido inicio de aulas.;CLAUDIA SANTOS FERNANDES;Ordenador de Despesas;;;7700,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000012016;23347.000072.2016-15;00001/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição imediata devido inicio das aulas.;CLAUDIA SANTOS FERNANDES;Ordenador de Despesas;;;2050,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000032016;23347.001078.2016-00;00003/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Material para uso imediato devido ao início das aulas no Campus.;CLAUDIA SANTOS FERNANDES;Ordenador de Despesas;;;7315,91;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000052016;23347.002212.2016-81;00005/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição única desta natureza e de pequeno vulto.;CLAUDIA SANTOS FERNANDES;Ordenadora de Despesas;;;764,50;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000072016;23347.003064.2016-12;00007/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Manutenção e revitalização das instalações da sede provisória do IFMS Câmpus Corumbá.;CLAUDIA SANTOS FERNANDES;Ordenadora de Despesas;;;8000,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000082016;23347.003391.2016-74;00008/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Proteger os estudantes de infiltrações que causam mofo e divisão de salas de aula.;CLAUDIA SANTOS FERNANDES;Ordenadora de Despesas;;;7999,80;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000092016;23347.004108.2016-21;00009/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Instalação e remanejamento de aparelhos condicionadores de ar nos ambientes de trabalho e ensino do IFMS Câmpus Corumbá.;CLAUDIA SANTOS FERNANDES;Ordenadora de Despesas;;;5160,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000102016;23347.004496.2016-41;00010/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de extintores de incêndio para adequações de segurança e prevenção da sede provisória do Câmpus Corumbá;CLAUDIA SANTOS FERNANDES;Ordenadora de Despesas;;;1345,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000122016;23347.007679.2016-18;00012/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Para atender as necessidades dos servidores do IFMS;CLAUDIA SANTOS FERNANDES;Ordenador de Despesa;;;1338,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000172016;23347.009857.2016-45;00017/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra para atender as salas de aulas.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;367,92;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845007000272016;23347.011320.2016-45;00027/2016;;158450;IFMS CAMPUS CORUMBA;CB;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Inviabilidade de competição;SANDRO MOURA SANTOS;Ordenador de Despesas;;;5000,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845007000302016;23347.012163.2016-95;00030/2016;;158450;IFMS CAMPUS CORUMBA;CB;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Serviço obrigatório aos órgãos públicos federais.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;8000,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000262016;23347.011799.2016-10;00026/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Para atender as necessidades de ensino e administrativa do Campus.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;590,30;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000162016;23347.009630.2016-08;00016/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A aquisição de teclado e mouse se faz necessária para substituir equipamentos que vem apresentando problemas;SANDRO MOURA SANTOS;Ordenador de Despesa;;;802,50;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845007000422016;23347.014313.2016-03;00042/2016;;158450;IFMS CAMPUS CORUMBA;CB;7;Inexigibilidade;Não;Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;;;Pagamento dos documentos obrigatórios dos veículos oficiais de nossa frota;SANDRO MOURA SANTOS;Ordenador de Despesa;;;325,17;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000412016;23347.013603.2016-21;00041/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A contratação do serviço de manutenção faz se necessária Para não prejudicar o andamento das atividades do campus;SANDRO MOURA SANTOS;Ordenador de Despesa;;;840,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000432016;23347.015024.2016-13;00043/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Para atender as necessidades da copa dos servidores do campus.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1819,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000492016;23347.016235.2016-73;00049/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A aquisição faz se necessário para dar legitimidade ao evento;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1190,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000222016;23347.016235.2016-73;00022/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Para atender rotina de identificação e exposição de trabalhos discentes.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1190,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000552016;23347.018173.2016-34;00055/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Serviço dentro do limite de dispensa, para atendimento esporádico.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;332,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000502016;23347.017036.2016-82;00050/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A Contratação do serviço faz-se necessária devido a realização do evento IFMS abre portas;SANDRO MOURA SANTOS;Ordenador de Despesa;;;6500,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000242016;23347.017036.2016-82;00024/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A contratação do serviço faz-se necessária devido a realização do evento IFMS abre portas;SANDRO MOURA SANTOS;Ordenador de Despesa;;;6500,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845007000572016;23347.018327.2016-98;00057/2016;;158450;IFMS CAMPUS CORUMBA;CB;7;Inexigibilidade;Não;Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;;;Inviabilidade de Competição;SANDRO MOURA SANTOS;Ordenador de Despesa;;;154,51;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000372016;23347.013422.2016-03;00037/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição imediata para atender as necessidades do laboratório de metalurgia do campus.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;257,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000482016;23347.016187.2016-13;00048/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição imediata de materiais hidráulico para manutenção de bens da sede;SANDRO MOURA SANTOS;Ordenador de Despesa;;;238,25;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000452016;23347.015748.2016-67;00045/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Urgência e baixo preço.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;365,60;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000392016;23347.013282.2016-65;00039/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Faz-se necessária a aquisição de cartuchos devido a falta de estoque no campus;SANDRO MOURA SANTOS;Ordenador de Despesa;;;2700,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000212016;23347.016187.2016-13;00021/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A aquisição dos materiais é de natureza emergencial e de baixo valor sendo onerosa a instauração de processo licitatório;SANDRO MOURA SANTOS;Ordenador de Despesas;;;286,77;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000232016;23347.017677.2016;00023/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;;;Término do contrato vigente em 28/10 e não finalização do Pregão Eletrônico para a contratação 23347.010739.2016-80.;LAURA DE SOUZA FERNANDES RAMOS;Diretora de Administração;SANDRO MOURA SANTOS;Ordenador de Despesas;186553,74;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000282016;23347.022278.2016-98;00028/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;O valor da aquisição não ultrapassa o limite máximo legal previsto no Art. 24, Inc. II da Lei 8666/93.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;210,70;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000272016;23347.013620.2016-69;00027/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor não ultrapassa limite máximo legal, não finalização do PE para os serviços em curso, urgência da contratação;SANDRO MOURA SANTOS;Ordenador de Despesas;;;1950,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000712016;23347.023159.2016-52;00071/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra de gêneros alimentícios.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;2907,50;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000312016;23347.025480.2016-71;00031/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Em razão do baixo valor, que não ultrapassa o limite legal da dispensa de licitação;SANDRO MOURA SANTOS;Ordenador de Despesas;;;853,00;;;;;08/04/2024
LEGADO;dispensa_CB_2016_p1.json;2026-03-11 11:48:10;15845006000762016;23347.013422.2016-03;00076/2016;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição imediata para atendar as necessidades do laboratório do campus.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;870,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000012017;23347.000979.2017-57;00001/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição imediata do material, e baixo preço;SANDRO MOURA SANTOS;Ordenador de Despesa;;;339,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000042017;233470110042016-7;00004/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Em virtude do valor, que não ultrapassa o limite máximo estabelecido no Art. 24 Inc II.;SANDRO MOURA SANTOS;Ordenador de Despesas;;;1100,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000052017;2334700373920172;00005/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Em razão do valor e da necessidade dos itens para a manutenção da rede elétrica;SANDRO MOURA SANTOS;Ordenador de Despesas;;;416,58;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000032017;23347.003732.2017-92;00003/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido a falta do material no campus e o valor que não ultrapassa segundo a lei 8666/93 art.24 inciso II.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;4350,90;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000062017;23347.006174.2017-17;00006/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de água mineral para cerimonial no dia 31/03/2017;SANDRO MOURA SANTOS;Ordenador de Despesa;;;33,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000092017;23347.008522.2017-91;00009/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;A aquisição é decorrente da apresentação de lançamento de foguetes.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;723,50;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000072017;23347.003732.2017-92;00007/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Manutenção das atividades administrativas rotineiras.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1000,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000082017;23347.007367.2017-95;00008/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de materiais para reparo no prédio institucional.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1005,62;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000102017;23347.010957.2017-03;00010/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Falta no almoxarifado dos materiais.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;536,40;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000122017;23347.011141.2017;00012/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido a necessidade dos materiais e pelo valor estar abaixo de 8mil, a melhor modalidade de compra é a dispensa.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;185,50;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000112017;23347.010928.2017;00011/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido a mudança e os valores serem abaixo da dispensa de licitação.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;3472,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845007000012017;23347.012554.2017-91;00001/2017;;158450;IFMS CAMPUS CORUMBA;CB;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Fundamento no Art. 25, Inc. II, Conforme a ON 18/2009 AGU;LAURA DE SOUZA FERNANDES RAMOS;Gestora Financiera;;;4500,00;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000132017;23347.012473.2017;00013/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido as características dos materiais e por se enquadrar dentro da Lei 8.666/90 Art. 24 inciso II.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;5280,70;;;;;08/04/2024
LEGADO;dispensa_CB_2017_p1.json;2026-03-11 11:48:17;15845006000172017;23347.015697.2017-54;00017/2017;;158450;IFMS CAMPUS CORUMBA;CB;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Devido ao valor estar dentro do Art. 24 Inciso II da Lei 8.666, e caracterizar material de consumo onde se pode especificar.;SANDRO MOURA SANTOS;Ordenador de Despesa;;;1936,90;;;;;08/04/2024
